Date,Price,Open,High,Low,Volume,Change_pct,log_return,return_lag1,hl_spread,oc_spread,vol_log,volume_change_pct,obv,obv_change_pct,price_vs_sma20,price_vs_sma50,price_vs_sma200,rsi_14,macd_hist,bband_pos,atr_pct,vol_10d,vol_30d,target_next_log_return,target_direction,sentiment_mean,sentiment_std,sentiment_max,sentiment_min,sentiment_count,positive_ratio,negative_ratio,sentiment_range,sentiment_mom_3d,sentiment_mom_7d,bull_bear_ratio,trends_bitcoin,trends_btc,trends_bitcoin_price,trends_mean,fgi_value,fgi_value_norm,fgi_classification,has_news
2023-11-12,37064.4,37149.0,37215.3,36761.9,21450.0,-0.23,-0.0023202898239669703,-0.004096522346559311,0.012232762435112978,-0.0022773156747152965,9.973526543316103,-0.27362004740941415,-2107514350.0,1.0177970231728395e-05,0.053430376120380485,0.20517938002735248,0.29173582726084546,80.94590156083672,12.736016824426315,0.9360980913858845,0.027030558394886422,0.011021995545973225,0.021400633920478935,-0.01593937695634902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.7,Greed,False
2023-11-13,36478.3,37067.8,37404.6,36358.4,44550.0,-1.58,-0.01593937695634902,-0.0023202898239669703,0.02868006458634303,-0.015903290726722384,10.704389879336146,1.076923076923077,-2107558900.0,2.1138646102203396e-05,0.033012488904438975,0.17828548629604324,0.26976021542374573,72.52638390347444,-53.33777519607156,0.7720390474291638,0.02801783134474075,0.012547684547857901,0.02186240572994342,-0.025797097764347743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-11-14,35549.3,36478.3,36744.5,34984.3,63560.0,-2.55,-0.025797097764347743,-0.01593937695634902,0.049514336428565314,-0.025467195565582825,11.0597553536924,0.4267115600448934,-2107622460.0,3.0158113256018027e-05,0.00520653513046887,0.14145936542985482,0.23608324967295746,61.590909234071056,-167.17631078184286,0.5436386479960841,0.03097931202985309,0.015667374533707833,0.022826161711978234,0.06336815808328597,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2023-11-15,37874.9,35549.3,37954.1,35379.6,75510.0,6.54,0.06336815808328597,-0.025797097764347743,0.06797377682845367,0.06541900965701149,11.232033619988815,0.1880113278791693,-2107546950.0,-3.5827099697960385e-05,0.06536117034487998,0.20709702899411697,0.31497118348048825,72.69145195459464,-96.90326084326557,1.0036154291275794,0.03125665961211399,0.025005065309916214,0.023854902177795154,-0.0463019027479756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.69,Greed,False
2023-11-16,36161.2,37873.9,37907.6,35561.6,66920.0,-4.52,-0.0463019027479756,0.06336815808328597,0.064876165613973,-0.04522111533272265,11.111268098204892,-0.11375976691828893,-2107613870.0,3.1752554788821996e-05,0.013935543205791712,0.14532943756878947,0.2539695871143919,59.130093050463834,-172.47429265636993,0.6137323305942783,0.03430986013422435,0.030343092547089192,0.025849941497234536,0.01193582863438795,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.6,Greed,False
2023-11-17,36595.4,36161.8,36690.6,35875.2,51370.0,1.2,0.01193582863438795,-0.0463019027479756,0.022281488930302754,0.011990553567576794,10.846829089886597,-0.23236700537955768,-2107562500.0,-2.4373534797450525e-05,0.022508063740994677,0.15209553797755881,0.26715501203238734,61.109794972252864,-198.02894716429842,0.6928193887249011,0.033900825942995164,0.030374221637573008,0.02577524719265757,-0.000732600765366648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.7,Greed,False
2023-11-18,36568.6,36617.5,36845.2,36220.6,20880.0,-0.07,-0.000732600765366648,0.01193582863438795,0.017080227298830106,-0.0013354270499078707,9.946594933570061,-0.5935370839011096,-2107583380.0,9.907179502333108e-06,0.01885284256755737,0.14429273336595605,0.2644976514696318,60.91366654057265,-219.86328313143554,0.6668590249787163,0.03389344175838598,0.030381877053467586,0.025807462304434998,0.021255406372951265,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.63,Greed,False
2023-11-19,37354.2,36568.6,37504.6,36393.3,26140.0,2.15,0.021255406372951265,-0.000732600765366648,0.029750335972929302,0.02148291156894162,10.171260241993542,0.25191570881226055,-2107557240.0,-1.2402830771973683e-05,0.03658727791151817,0.1613229845959041,0.28980502360725224,64.50945219818622,-185.87462055933747,0.8274299359772473,0.033756387692491244,0.029683291837976557,0.025517144947551963,0.0026708282205293024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.69,Greed,False
2023-11-20,37454.1,37356.6,37735.6,36857.6,51800.0,0.27,0.0026708282205293024,0.021255406372951265,0.023442026373614637,0.0026099805656831726,10.85516473308054,0.9816373374139251,-2107505440.0,-2.4578217386883594e-05,0.03533219952219602,0.15760552899655944,0.291334492579975,64.95101552713129,-162.01505205061653,0.8199292608052476,0.034324870784697606,0.029252542331573782,0.025533325511544157,-0.04478847374101536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.66,Greed,False
2023-11-21,35813.6,37452.7,37631.2,35799.2,71070.0,-4.38,-0.04478847374101536,0.0026708282205293024,0.05115375164741886,-0.04376453500014681,11.171434656356537,0.37200772200772203,-2107576510.0,3.3722332882790695e-05,-0.010548711763630925,0.10124636503769713,0.23343402610102149,53.23736467179655,-256.45395850732075,0.4032968887122317,0.036876453956836815,0.03258824322772249,0.027253432463121414,0.04363172325238303,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.69,Greed,False
2023-11-22,37410.8,35797.5,37862.5,35695.6,64810.0,4.46,0.04363172325238303,-0.04478847374101536,0.057921776599270836,0.0450673929743698,11.079230621020361,-0.08808217250598005,-2107511700.0,-3.0750959546410606e-05,0.0300504813063327,0.1433402633165426,0.2865471655781402,60.67367410970267,-212.88245313149469,0.7796765607809786,0.03771829066931016,0.03587315771110347,0.022401122208943244,-0.0031511098454502715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.71,Greed,False
2023-11-23,37293.1,37410.8,37642.5,36915.3,32350.0,-0.31,-0.0031511098454502715,0.04363172325238303,0.01949958571424733,-0.0031461503095364,10.384400211352366,-0.5008486344699892,-2107544050.0,1.5349855471802343e-05,0.02318350981484496,0.13316164834362776,0.2805467991935595,59.917513410296706,-194.04849514386,0.7292106808761322,0.034702512950499836,0.03543016640507088,0.02204454504438652,0.01131055219719003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.62,Greed,False
2023-11-24,37717.3,37295.0,38400.8,37257.4,65830.0,1.14,0.01131055219719003,-0.0031511098454502715,0.030315001338908177,0.011323233677436732,11.09484613098911,1.0349304482225659,-2107478220.0,-3.1235408816221444e-05,0.03107159298296258,0.1389173386971363,0.2928826122006021,61.76691828016368,-156.6817920173669,0.8147333913649893,0.03430180390885424,0.03408887657796983,0.02194674842186567,0.0018462529895269912,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.66,Greed,False
2023-11-25,37787.0,37718.6,37887.4,37599.9,16090.0,0.18,0.0018462529895269912,0.01131055219719003,0.007608436763966444,0.0018134289183586204,9.68601538845915,-0.7555825611423364,-2107462130.0,-7.634717098081722e-06,0.02908407786038092,0.13427454877263512,0.2930219723740126,62.07654047627199,-131.9241999260994,0.8096813400734549,0.03358411244985991,0.027479798753713047,0.021811491441567073,-0.008910355235547443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.66,Greed,False
2023-11-26,37451.8,37786.4,37819.1,37166.3,29200.0,-0.89,-0.008910355235547443,0.0018462529895269912,0.017430403879119177,-0.008855037791374636,10.281958234245314,0.8147917961466749,-2107491330.0,1.3855527738471096e-05,0.01661936695752253,0.11784345201166047,0.2793960638957418,59.577733695732846,-141.90667838265654,0.696264072918868,0.03426499432031874,0.022630719838501595,0.02183888563188382,-0.005440412666975786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-11-27,37248.6,37451.8,37563.3,36751.5,45240.0,-0.54,-0.005440412666975786,-0.008910355235547443,0.02179410769800752,-0.0054256404231573475,10.719759034318209,0.5493150684931507,-2107536570.0,2.14662804804977e-05,0.00860869724152069,0.1056233195378018,0.270227383680651,58.05217800827078,-164.39289636689364,0.6120533380342907,0.034002428470945395,0.022578643348873544,0.021893198314470466,0.015310954617532277,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-11-28,37823.3,37244.3,38379.4,36881.1,57500.0,1.54,0.015310954617532277,-0.005440412666975786,0.03961314850898792,0.015546003012541516,10.959557617938563,0.270999115826702,-2107479070.0,-2.7283037845493574e-05,0.0211475460512347,0.11589700585107399,0.28740551248419965,61.0870502706814,-143.51900599810074,0.7937580840317825,0.03299119099300468,0.02294809934167423,0.02193461129969268,0.0008509649186591206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.66,Greed,False
2023-11-29,37855.5,37823.3,38362.9,37607.6,49340.0,0.09,0.0008509649186591206,0.015310954617532277,0.019952186604324417,0.0008513270920304968,10.806510657409378,-0.14191304347826084,-2107429730.0,-2.3411857656086e-05,0.02042590459339233,0.10999316683685079,0.2860768368016888,61.256184979641205,-130.8560573396196,0.7763796159046381,0.029530526796445883,0.02207186582613014,0.0219226448102915,-0.0037740687711092986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.68,Greed,False
2023-11-30,37712.9,37857.6,38144.4,37509.2,33530.0,-0.38,-0.0037740687711092986,0.0008509649186591206,0.01684304309665935,-0.0038222179958580867,10.42022566305372,-0.3204296716659911,-2107463260.0,1.5910376285788175e-05,0.016020694946742964,0.09882902561959894,0.27888758967759686,60.01216818822215,-134.86046077719288,0.7130162372473889,0.026401917040133678,0.022122500458206674,0.021955148602595523,0.025532432988900136,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2023-12-01,38688.2,37712.9,38950.8,37618.3,62500.0,2.59,0.025532432988900136,-0.0037740687711092986,0.03444202625089821,0.025861177475081355,11.042937835596494,0.8640023859230539,-2107400760.0,-2.965650751129978e-05,0.04014168523428796,0.11946539090865005,0.3094069733311411,65.2153324425661,-77.45257951179576,0.9777186649440432,0.02669104717791398,0.01653008589787977,0.022068657444794616,0.01971230840199884,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-02,39458.4,38688.2,39673.4,38646.5,37090.0,1.99,0.01971230840199884,0.025532432988900136,0.026024876832309505,0.019907878888136547,10.521129631565318,-0.40656000000000003,-2107363670.0,-1.759987976845956e-05,0.057445666702175435,0.1334897762028162,0.3326728015782514,68.68107643802963,2.525443300557754,1.0764839692424117,0.0268983102638294,0.011814193840319747,0.0220347668302222,0.012887224080887962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.71,Greed,False
2023-12-03,39970.2,39456.8,40178.9,39280.3,35270.0,1.3,0.012887224080887962,0.01971230840199884,0.02248174890293265,0.013011698870663464,10.47081637553585,-0.049069830142895676,-2107328400.0,-1.673655121903206e-05,0.06617280288678784,0.13960349523795235,0.3470995637249301,70.76549896854522,75.96117313838045,1.0742729131800393,0.026173785184247997,0.011622182879381979,0.02200535323499081,0.04924492343298415,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-04,41987.8,39968.6,42394.4,39968.6,104210.0,5.05,0.04924492343298415,0.012887224080887962,0.05777392480672964,0.05051965793147632,11.554172968948492,1.954635667706266,-2107224190.0,-4.945123882926783e-05,0.11045507637985374,0.1870916596433565,0.41149209406193443,77.20599182316462,237.37020547784869,1.252711343157448,0.027549158837294932,0.017773081774928146,0.023450935178498757,0.04854085433556723,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-05,44076.2,41989.6,44424.1,41424.9,96840.0,4.97,0.04854085433556723,0.04924492343298415,0.06804579342139289,0.04969325737801738,11.48082573731012,-0.07072257940696669,-2107127350.0,-4.595619225500336e-05,0.15620592207895778,0.23526272895528333,0.4774276156435664,81.70003279121354,449.43514719319705,1.2549508115183825,0.028135365571442198,0.02101854880544479,0.024650057353969388,-0.006827379185300558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-06,43776.3,44076.2,44283.7,43466.7,72520.0,-0.68,-0.006827379185300558,0.04854085433556723,0.01866306654513972,-0.0068041255825137875,11.19163145407322,-0.25113589425857086,-2107199870.0,3.4416524468783294e-05,0.13698281642084287,0.21637682793570767,0.4632891868781073,79.28266877686872,528.6933567643182,1.0772920640976489,0.026125519320467284,0.020759636314136586,0.024760966016857972,-0.01117784362383208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.75,Greed,False
2023-12-07,43289.7,43774.4,44046.4,42860.5,63090.0,-1.11,-0.01117784362383208,-0.006827379185300558,0.027394507238442438,-0.011072681750064064,11.052333407611723,-0.1300330943188086,-2107262960.0,2.9940206858425356e-05,0.11465442126144021,0.19293315719650117,0.4430348062307332,75.38516935907509,507.43627626919533,0.9502181999763872,0.027176045506040886,0.021472897669835404,0.02498101773643261,0.020255605337886888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2023-12-08,44175.5,43288.3,44697.6,43108.4,58440.0,2.05,0.020255605337886888,-0.01117784362383208,0.03597469185408195,0.02049514533950275,10.975772977285654,-0.0737042320494532,-2107204520.0,-2.7732656583068227e-05,0.1264310516616105,0.20706319206905466,0.46832169605307117,77.54885674852706,510.7193024564758,0.9622594081708311,0.027351942010519742,0.021536921013153756,0.02510277073741721,-0.010401270645495007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2023-12-09,43718.4,44175.5,44361.2,43617.4,31670.0,-1.03,-0.010401270645495007,0.020255605337886888,0.01701343141560523,-0.010347364489366245,10.363156714657805,-0.4580766598220397,-2107236190.0,1.5029390692422595e-05,0.10580293349497749,0.1854750026722971,0.44915516664270094,73.93708564751327,442.3467170948038,0.8704726621913474,0.028383439728548426,0.02265372773132249,0.024937754804823985,0.001659250701212243,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2023-12-10,43791.0,43716.6,44045.4,43576.8,23810.0,0.17,0.001659250701212243,-0.010401270645495007,0.010700828937452868,0.0017018706852774794,10.077902937758985,-0.24818440164193245,-2107212380.0,-1.1299160536881736e-05,0.09883299023293035,0.17857320486864747,0.4473726786501804,74.14306888523046,365.44200539754047,0.8360225611289537,0.028035930409705853,0.022230629722882155,0.02486926287569958,-0.05962933618097209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-11,41256.1,43791.0,43806.3,40277.1,105190.0,-5.79,-0.05962933618097209,0.001659250701212243,0.08554371353569544,-0.057886323673814286,11.563533024295225,3.417891642167157,-2107317570.0,4.9919030942646714e-05,0.028204654997376233,0.10365368514197781,0.36026703451641207,57.15717058402507,119.98351961789263,0.6015994762951331,0.034463301877090395,0.031922451683834174,0.027521571046234358,0.005581144515052312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-12,41487.0,41256.1,42070.9,40691.5,57040.0,0.56,0.005581144515052312,-0.05962933618097209,0.033248969556728646,0.005596748117248152,10.951525586491304,-0.45774313147637613,-2107260530.0,-2.7067586211071415e-05,0.02873385296125819,0.10483845582427809,0.3645562700615623,58.09882584946921,-42.020439026351596,0.6063438823103343,0.03406678167687641,0.03157991161854201,0.02750181029015057,0.03313033013552674,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-13,42884.5,41487.0,43417.5,40649.3,63110.0,3.37,0.03313033013552674,0.005581144515052312,0.06455012883442729,0.03368525080145588,11.052650359802138,0.10641654978962123,-2107197420.0,-2.9948835989390687e-05,0.05606597355654852,0.13662639098877083,0.4068137028565524,63.349406917953196,-68.6787419439222,0.7121530216798807,0.036309322549106154,0.03276720418341548,0.027748052698760555,0.003291804663554608,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.67,Greed,False
2023-12-14,43025.9,42886.3,43392.7,41591.2,59150.0,0.33,0.003291804663554608,0.03313033013552674,0.04187012938718307,0.0032551187675317885,10.987848775434378,-0.06274758358421806,-2107138270.0,-2.8070459577533846e-05,0.05266737642243213,0.13524149122308482,0.4079985768794583,63.84309730645731,-89.11237241959452,0.703531122810294,0.03812620504659485,0.029220642458894486,0.027121730801673984,-0.025824548324036738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.65,Greed,False
2023-12-15,41929.0,43025.2,43080.7,41697.9,45280.0,-2.55,-0.025824548324036738,0.003291804663554608,0.03297956068592133,-0.025478091908927726,10.720642797438853,-0.23448858833474218,-2107183550.0,2.1488860339369253e-05,0.02065916485791308,0.10177906482609544,0.3689248572434103,57.38540394804602,-183.3956421092048,0.5831956939222639,0.0392093096152339,0.025398015195748868,0.025497318069641322,0.008140119792765254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2023-12-16,42271.7,41929.0,42690.3,41698.2,30110.0,0.82,0.008140119792765254,-0.025824548324036738,0.023469602594643837,0.008173340647284626,10.31264583248191,-0.3350265017667845,-2107153440.0,-1.4289215574003755e-05,0.02299999685392362,0.10591960541580026,0.3768380146006056,58.7879572140053,-226.7340455626054,0.5984494577920783,0.03883263338288804,0.025717008027807846,0.02371366831488428,-0.02159327517586434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.7,Greed,False
2023-12-17,41368.7,42271.7,42413.2,41276.9,35460.0,-2.14,-0.02159327517586434,0.008140119792765254,0.027467626490559185,-0.021361809437519665,10.476188780020186,0.17768183327798082,-2107188900.0,1.6828390057899156e-05,-0.0038195342029698764,0.07818468547032587,0.3443278128587486,53.76648607468881,-314.850214167127,0.48209891080339823,0.04009069658945047,0.02626764450540094,0.024171179617365583,0.03073012442709627,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.67,Greed,False
2023-12-18,42659.7,41369.1,42728.0,40554.0,61580.0,3.12,0.03073012442709627,-0.02159327517586434,0.05096144604861263,0.03119719790858391,11.02810866038529,0.736604624929498,-2107127320.0,-2.922376821556938e-05,0.02132112623352156,0.10713820047097045,0.38272160518187803,59.140062990554306,-285.6794615738909,0.6087573635802028,0.038455832687859626,0.027544045185691056,0.02463301633783767,-0.00943023274578272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-19,42259.3,42659.7,43473.3,41842.7,55290.0,-0.94,-0.00943023274578272,0.03073012442709627,0.038585589444217146,-0.009385907542715823,10.920365425621668,-0.10214355310165635,-2107182610.0,2.6239515512616052e-05,0.006429610383115403,0.09233478459969602,0.3664185629581558,56.93002151194155,-291.8147933537316,0.5368964468999511,0.03650692611702377,0.027518679068210726,0.024577604759355463,0.03267203307008224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.65,Greed,False
2023-12-20,43662.8,42259.5,44278.7,42217.2,70190.0,3.32,0.03267203307008224,-0.00943023274578272,0.047214104455050976,0.03320673458039028,11.158975376666717,0.2694881533731235,-2107112420.0,-3.330988005822988e-05,0.03253921671102278,0.1233791547955283,0.4080228777758279,62.25460507513905,-203.97188189324697,0.7203121124344135,0.03736933957510741,0.02980412360593926,0.0251212637855793,0.004640771872759332,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-21,43865.9,43660.3,44241.8,43310.2,48960.0,0.47,0.004640771872759332,0.03267203307008224,0.02123745323816463,0.004709083538134152,10.798779341814225,-0.3024647385667474,-2107063460.0,-2.323558986949692e-05,0.031030041692810206,0.12372310247883145,0.4107637246620708,62.968065006217294,-137.97192927175934,0.7448455464955475,0.03678223208199796,0.021304856742988366,0.023289715906828767,0.0023453129559709626,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-22,43968.9,43865.9,44394.6,43419.3,44500.0,0.23,0.0023453129559709626,0.004640771872759332,0.022181587440213323,0.002348065353725787,10.703266939811954,-0.09109477124183007,-2107018960.0,-2.1119439848282795e-05,0.0280017666080683,0.12117030566972953,0.40994502038859726,63.34644977373022,-95.19622887076935,0.7559515630141505,0.03569877150180501,0.02133873007036215,0.022231608419421088,-0.0058965057653753905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.7,Greed,False
2023-12-23,43710.4,43968.9,43994.6,43325.7,21290.0,-0.59,-0.0058965057653753905,0.0023453129559709626,0.015302994253083967,-0.005879155493996893,9.966039727193092,-0.5215730337078652,-2107040250.0,1.0104322934134657e-05,0.01750909720696181,0.10949106985891888,0.3979618408203298,61.64406961941673,-92.07252673984362,0.6914042494271414,0.03578749483614231,0.019253929197729683,0.022273564831074295,-0.016816269498485255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2023-12-24,42981.5,43710.4,43935.7,42748.5,30860.0,-1.67,-0.016816269498485255,-0.0058965057653753905,0.027621185859032307,-0.016675665287894905,10.33724852979914,0.44950681070925325,-2107071110.0,1.4646136921259156e-05,-0.0006144216443830786,0.08662303000198501,0.37100197257268785,56.993049193761316,-143.77565571213995,0.4930862294222567,0.037588597087451256,0.020123663015072173,0.022601078921347093,0.013794118906801482,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.7,Greed,False
2023-12-25,43578.5,42982.0,43792.7,42745.3,32670.0,1.39,0.013794118906801482,-0.016816269498485255,0.024034787796734496,0.01387790237773952,10.394243113248184,0.05865197666882693,-2107038440.0,-1.5504934714805074e-05,0.013853371004005188,0.09696856223552475,0.38626908873623633,59.676572948826625,-142.18928253357944,0.6596515643830374,0.03300579086345003,0.018315882214023728,0.022660537113234246,-0.02474694131467841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.71,Greed,False
2023-12-26,42513.3,43579.9,43594.9,41796.6,56030.0,-2.44,-0.02474694131467841,0.013794118906801482,0.04229970385738117,-0.024474585760866786,10.933660387981718,0.7150290786654423,-2107094470.0,2.659182620323719e-05,-0.00947323024360025,0.06614490560723119,0.3489439930579994,53.28755516224391,-213.03888476034444,0.3893392399015069,0.034536587037804295,0.02030608796537629,0.023168577816121843,0.02171332795688711,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-27,43446.5,42514.3,43676.7,42115.3,50100.0,2.2,0.02171332795688711,-0.02474694131467841,0.03593845303994555,0.021926739943971724,10.821796246953596,-0.10583615920042833,-2107044370.0,-2.3776817182796783e-05,0.012084729381218295,0.08518225486917652,0.3747152911679832,57.573043850906245,-197.55712174606606,0.6405829588402017,0.03181071629968548,0.01966193648266854,0.023307930245749675,-0.020119803251450318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.71,Greed,False
2023-12-28,42581.1,43446.5,43782.6,42309.3,49840.0,-1.99,-0.020119803251450318,0.02171332795688711,0.03459985768333828,-0.01991875064734792,10.816593217465508,-0.00518962075848306,-2107094210.0,2.365398693515708e-05,-0.00622922744836929,0.05989005704440786,0.3437923415409003,52.74087674822064,-243.10828861507366,0.423895581596748,0.03190667757693972,0.018796003720986148,0.023669143674649486,-0.012018549103621186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-29,42072.4,42581.1,43108.0,41459.0,60980.0,-1.19,-0.012018549103621186,-0.020119803251450318,0.03919434118329356,-0.01194661481267504,11.018317619227071,0.2235152487961476,-2107155190.0,2.8940329156013078e-05,-0.016211820170879854,0.044434879761794166,0.3243603880497694,50.08004744217393,-301.2079924443135,0.3003131238954273,0.03274440522256191,0.018954622506797702,0.02384322322478427,0.0015271511629183323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.73,Greed,False
2023-12-30,42136.7,42074.7,42592.2,41527.3,35180.0,0.15,0.0015271511629183323,-0.012018549103621186,0.025272505915270874,0.0014735696273532552,10.468261443129174,-0.42308953755329615,-2107120010.0,-1.6695495503538105e-05,-0.012798890986914224,0.043526744807366846,0.32300959651122607,50.4205382535189,-326.87315834432104,0.33811189599579955,0.03281784559032181,0.015069319620507504,0.02380691382162612,0.0032176615147481444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.65,Greed,False
